,video_frame,left,width,top,height,label,video,frame,x,y,top_deepsort,deepsort_cluster,label_deepsort,label_count_deepsort,track_confidence
18,57783_003374_Sideline_46,782,12,194,14,V24,57783_003374_Sideline,46,788.0,201.0,193.0,3.0,H14,37.0,0.7872340425531915
19,57783_003374_Sideline_46,826,12,64,14,H14,57783_003374_Sideline,46,832.0,71.0,63.0,2.0,H15,37.0,0.7708333333333334
20,57783_003374_Sideline_46,962,14,384,14,H25,57783_003374_Sideline,46,969.0,391.0,383.0,12.0,H25,48.0,1.0
0,57783_003374_Sideline_47,179,12,256,12,V25,57783_003374_Sideline,47,185.0,262.0,255.0,1.0,V25,48.0,1.0
1,57783_003374_Sideline_47,510,14,411,15,V55,57783_003374_Sideline,47,517.0,419.0,353.0,21.0,V55,35.0,0.8974358974358975
2,57783_003374_Sideline_47,511,14,353,15,V38,57783_003374_Sideline,47,518.0,361.0,353.0,21.0,V55,35.0,0.8974358974358975
3,57783_003374_Sideline_47,550,12,294,14,V54,57783_003374_Sideline,47,556.0,301.0,486.0,19.0,V54,40.0,0.8163265306122449
4,57783_003374_Sideline_47,552,14,485,15,V31,57783_003374_Sideline,47,559.0,493.0,486.0,19.0,V54,40.0,0.8163265306122449
5,57783_003374_Sideline_47,644,12,187,15,V57,57783_003374_Sideline,47,650.0,195.0,187.0,16.0,V57,34.0,0.8717948717948718
6,57783_003374_Sideline_47,680,13,453,14,V98,57783_003374_Sideline,47,686.0,460.0,452.0,17.0,V98,40.0,0.7017543859649122
7,57783_003374_Sideline_47,682,12,422,12,V96,57783_003374_Sideline,47,688.0,428.0,420.0,22.0,H78,17.0,0.288135593220339
8,57783_003374_Sideline_47,696,12,399,13,H62,57783_003374_Sideline,47,702.0,405.0,398.0,15.0,V96,38.0,0.8260869565217391
9,57783_003374_Sideline_47,702,13,346,13,V99,57783_003374_Sideline,47,708.0,352.0,389.0,10.0,H62,26.0,0.3880597014925373
10,57783_003374_Sideline_47,702,12,390,13,H78,57783_003374_Sideline,47,708.0,396.0,389.0,10.0,H62,26.0,0.3880597014925373
11,57783_003374_Sideline_47,710,14,329,13,H56,57783_003374_Sideline,47,717.0,335.0,328.0,7.0,H56,17.0,0.3617021276595745
12,57783_003374_Sideline_47,712,13,445,15,H81,57783_003374_Sideline,47,718.0,453.0,444.0,8.0,H81,23.0,0.46938775510204084
13,57783_003374_Sideline_47,727,12,387,13,H73,57783_003374_Sideline,47,733.0,393.0,386.0,26.0,H73,5.0,0.3333333333333333
14,57783_003374_Sideline_47,733,12,297,11,V90,57783_003374_Sideline,47,739.0,303.0,297.0,6.0,V24,28.0,0.5714285714285714
15,57783_003374_Sideline_47,736,9,59,13,H74,57783_003374_Sideline,47,740.0,65.0,58.0,4.0,H72,36.0,0.782608695652174
16,57783_003374_Sideline_47,769,14,360,15,H12,57783_003374_Sideline,47,776.0,368.0,360.0,5.0,H12,32.0,0.64
17,57783_003374_Sideline_47,780,12,194,14,V24,57783_003374_Sideline,47,786.0,201.0,194.0,3.0,H14,37.0,0.7872340425531915
18,57783_003374_Sideline_47,824,14,66,14,H14,57783_003374_Sideline,47,831.0,73.0,65.0,2.0,H15,37.0,0.7708333333333334
19,57783_003374_Sideline_47,961,15,384,14,H25,57783_003374_Sideline,47,969.0,391.0,383.0,12.0,H25,48.0,1.0
0,57783_003374_Sideline_48,178,13,255,13,V25,57783_003374_Sideline,48,184.0,261.0,254.0,1.0,V25,48.0,1.0
1,57783_003374_Sideline_48,510,14,412,14,V55,57783_003374_Sideline,48,517.0,419.0,411.0,20.0,V38,44.0,0.7719298245614035
2,57783_003374_Sideline_48,511,15,352,16,V38,57783_003374_Sideline,48,519.0,360.0,352.0,21.0,V55,35.0,0.8974358974358975
3,57783_003374_Sideline_48,550,13,293,15,V54,57783_003374_Sideline,48,556.0,301.0,293.0,18.0,V31,39.0,0.8297872340425532
4,57783_003374_Sideline_48,554,14,484,15,V31,57783_003374_Sideline,48,561.0,492.0,484.0,19.0,V54,40.0,0.8163265306122449
5,57783_003374_Sideline_48,644,12,187,15,V57,57783_003374_Sideline,48,650.0,195.0,187.0,16.0,V57,34.0,0.8717948717948718
6,57783_003374_Sideline_48,680,12,420,13,V98,57783_003374_Sideline,48,686.0,426.0,419.0,22.0,H78,17.0,0.288135593220339
7,57783_003374_Sideline_48,682,14,452,14,V96,57783_003374_Sideline,48,689.0,459.0,452.0,17.0,V98,40.0,0.7017543859649122
8,57783_003374_Sideline_48,696,12,398,13,H62,57783_003374_Sideline,48,702.0,404.0,397.0,15.0,V96,38.0,0.8260869565217391
9,57783_003374_Sideline_48,701,12,388,14,V99,57783_003374_Sideline,48,707.0,395.0,388.0,10.0,H62,26.0,0.3880597014925373
10,57783_003374_Sideline_48,702,14,344,14,H78,57783_003374_Sideline,48,709.0,351.0,344.0,13.0,H62,13.0,0.3333333333333333
11,57783_003374_Sideline_48,710,14,329,13,H56,57783_003374_Sideline,48,717.0,335.0,328.0,7.0,H56,17.0,0.3617021276595745
12,57783_003374_Sideline_48,712,14,444,13,H81,57783_003374_Sideline,48,719.0,450.0,443.0,8.0,H81,23.0,0.46938775510204084
13,57783_003374_Sideline_48,726,12,386,13,H73,57783_003374_Sideline,48,732.0,392.0,385.0,26.0,H73,5.0,0.3333333333333333
14,57783_003374_Sideline_48,734,12,296,12,H74,57783_003374_Sideline,48,740.0,302.0,296.0,6.0,V24,28.0,0.5714285714285714
15,57783_003374_Sideline_48,735,9,60,13,V90,57783_003374_Sideline,48,739.0,66.0,296.0,6.0,V24,28.0,0.5714285714285714
16,57783_003374_Sideline_48,770,14,360,15,H12,57783_003374_Sideline,48,777.0,368.0,360.0,5.0,H12,32.0,0.64
17,57783_003374_Sideline_48,778,12,194,14,V24,57783_003374_Sideline,48,784.0,201.0,194.0,3.0,H14,37.0,0.7872340425531915
18,57783_003374_Sideline_48,824,12,66,14,H14,57783_003374_Sideline,48,830.0,73.0,66.0,2.0,H15,37.0,0.7708333333333334
19,57783_003374_Sideline_48,960,16,384,15,H25,57783_003374_Sideline,48,968.0,392.0,384.0,12.0,H25,48.0,1.0
0,57783_003374_Sideline_49,178,13,254,14,V25,57783_003374_Sideline,49,184.0,261.0,254.0,1.0,V25,48.0,1.0
1,57783_003374_Sideline_49,510,14,412,14,V55,57783_003374_Sideline,49,517.0,419.0,412.0,20.0,V38,44.0,0.7719298245614035
2,57783_003374_Sideline_49,514,12,352,14,V38,57783_003374_Sideline,49,520.0,359.0,352.0,21.0,V55,35.0,0.8974358974358975
3,57783_003374_Sideline_49,550,13,293,15,V54,57783_003374_Sideline,49,556.0,301.0,293.0,18.0,V31,39.0,0.8297872340425532
4,57783_003374_Sideline_49,554,14,484,14,V31,57783_003374_Sideline,49,561.0,491.0,484.0,19.0,V54,40.0,0.8163265306122449
5,57783_003374_Sideline_49,644,12,187,15,V57,57783_003374_Sideline,49,650.0,195.0,187.0,16.0,V57,34.0,0.8717948717948718
6,57783_003374_Sideline_49,680,12,421,12,V96,57783_003374_Sideline,49,686.0,427.0,420.0,22.0,H78,17.0,0.288135593220339
7,57783_003374_Sideline_49,684,14,453,13,H62,57783_003374_Sideline,49,691.0,459.0,452.0,17.0,V98,40.0,0.7017543859649122
8,57783_003374_Sideline_49,696,12,396,13,V99,57783_003374_Sideline,49,702.0,402.0,396.0,15.0,V96,38.0,0.8260869565217391
9,57783_003374_Sideline_49,702,14,344,14,H56,57783_003374_Sideline,49,709.0,351.0,388.0,10.0,H62,26.0,0.3880597014925373
10,57783_003374_Sideline_49,704,10,389,14,H78,57783_003374_Sideline,49,709.0,396.0,388.0,10.0,H62,26.0,0.3880597014925373
11,57783_003374_Sideline_49,708,14,329,13,H81,57783_003374_Sideline,49,715.0,335.0,328.0,7.0,H56,17.0,0.3617021276595745
12,57783_003374_Sideline_49,710,14,443,15,H73,57783_003374_Sideline,49,717.0,451.0,442.0,8.0,H81,23.0,0.46938775510204084
13,57783_003374_Sideline_49,727,12,385,13,V90,57783_003374_Sideline,49,733.0,391.0,384.0,26.0,H73,5.0,0.3333333333333333
14,57783_003374_Sideline_49,734,8,59,13,H74,57783_003374_Sideline,49,738.0,65.0,295.0,6.0,V24,28.0,0.5714285714285714
15,57783_003374_Sideline_49,734,12,296,12,H72,57783_003374_Sideline,49,740.0,302.0,295.0,6.0,V24,28.0,0.5714285714285714
16,57783_003374_Sideline_49,772,14,360,15,H12,57783_003374_Sideline,49,779.0,368.0,360.0,5.0,H12,32.0,0.64
17,57783_003374_Sideline_49,776,12,194,15,V24,57783_003374_Sideline,49,782.0,202.0,194.0,3.0,H14,37.0,0.7872340425531915
18,57783_003374_Sideline_49,823,13,67,13,H14,57783_003374_Sideline,49,829.0,73.0,66.0,2.0,H15,37.0,0.7708333333333334
19,57783_003374_Sideline_49,960,14,384,15,H25,57783_003374_Sideline,49,967.0,392.0,384.0,12.0,H25,48.0,1.0
0,57783_003374_Sideline_50,178,13,254,14,V25,57783_003374_Sideline,50,184.0,261.0,253.0,1.0,V25,48.0,1.0
1,57783_003374_Sideline_50,511,14,411,15,V38,57783_003374_Sideline,50,518.0,419.0,411.0,20.0,V38,44.0,0.7719298245614035
2,57783_003374_Sideline_50,514,14,351,15,V55,57783_003374_Sideline,50,521.0,359.0,351.0,21.0,V55,35.0,0.8974358974358975
3,57783_003374_Sideline_50,550,14,293,14,V31,57783_003374_Sideline,50,557.0,300.0,293.0,18.0,V31,39.0,0.8297872340425532
4,57783_003374_Sideline_50,556,14,483,15,V54,57783_003374_Sideline,50,563.0,491.0,483.0,19.0,V54,40.0,0.8163265306122449
5,57783_003374_Sideline_50,644,12,187,15,V57,57783_003374_Sideline,50,650.0,195.0,187.0,16.0,V57,34.0,0.8717948717948718
6,57783_003374_Sideline_50,675,13,418,14,V98,57783_003374_Sideline,50,681.0,425.0,418.0,22.0,H78,17.0,0.288135593220339
7,57783_003374_Sideline_50,688,14,452,14,H62,57783_003374_Sideline,50,695.0,459.0,451.0,17.0,V98,40.0,0.7017543859649122
8,57783_003374_Sideline_50,695,13,397,12,V96,57783_003374_Sideline,50,701.0,403.0,396.0,15.0,V96,38.0,0.8260869565217391
9,57783_003374_Sideline_50,702,14,343,15,V99,57783_003374_Sideline,50,709.0,351.0,343.0,13.0,H62,13.0,0.3333333333333333
10,57783_003374_Sideline_50,703,12,387,13,H81,57783_003374_Sideline,50,709.0,393.0,387.0,10.0,H62,26.0,0.3880597014925373
11,57783_003374_Sideline_50,708,14,329,13,H56,57783_003374_Sideline,50,715.0,335.0,328.0,7.0,H56,17.0,0.3617021276595745
12,57783_003374_Sideline_50,709,14,441,14,H78,57783_003374_Sideline,50,716.0,448.0,441.0,8.0,H81,23.0,0.46938775510204084
13,57783_003374_Sideline_50,726,12,384,12,H73,57783_003374_Sideline,50,732.0,390.0,383.0,26.0,H73,5.0,0.3333333333333333
14,57783_003374_Sideline_50,732,9,59,14,H74,57783_003374_Sideline,50,736.0,66.0,58.0,4.0,H72,36.0,0.782608695652174
15,57783_003374_Sideline_50,734,13,295,13,V90,57783_003374_Sideline,50,740.0,301.0,294.0,6.0,V24,28.0,0.5714285714285714
16,57783_003374_Sideline_50,774,12,195,14,H72,57783_003374_Sideline,50,780.0,202.0,360.0,5.0,H12,32.0,0.64
17,57783_003374_Sideline_50,774,14,360,15,H12,57783_003374_Sideline,50,781.0,368.0,360.0,5.0,H12,32.0,0.64
18,57783_003374_Sideline_50,822,12,67,13,H14,57783_003374_Sideline,50,828.0,73.0,66.0,2.0,H15,37.0,0.7708333333333334
19,57783_003374_Sideline_50,959,15,384,15,H25,57783_003374_Sideline,50,967.0,392.0,384.0,12.0,H25,48.0,1.0
