,video_frame,left,width,top,height,conf,game_play,video,frame,x,y,y_im,frame_int
313763,57910_001164_Sideline_121,492,14,362,15,0.55029297,57910_001164,57910_001164_Sideline.mp4,121,499.0,370.0,350.0,121
313764,57910_001164_Sideline_121,438,15,296,17,0.6376953,57910_001164,57910_001164_Sideline.mp4,121,446.0,304.0,416.0,121
313765,57910_001164_Sideline_121,400,16,328,15,0.671875,57910_001164,57910_001164_Sideline.mp4,121,408.0,336.0,384.0,121
313766,57910_001164_Sideline_121,439,14,280,16,0.7114258,57910_001164,57910_001164_Sideline.mp4,121,446.0,288.0,432.0,121
313767,57910_001164_Sideline_121,284,14,274,13,0.7578125,57910_001164,57910_001164_Sideline.mp4,121,291.0,280.0,440.0,121
313768,57910_001164_Sideline_121,469,15,272,19,0.7709961,57910_001164,57910_001164_Sideline.mp4,121,477.0,282.0,438.0,121
313769,57910_001164_Sideline_121,519,14,313,15,0.78808594,57910_001164,57910_001164_Sideline.mp4,121,526.0,321.0,399.0,121
313770,57910_001164_Sideline_121,497,17,372,16,0.796875,57910_001164,57910_001164_Sideline.mp4,121,505.0,380.0,340.0,121
313771,57910_001164_Sideline_121,452,17,267,17,0.80126953,57910_001164,57910_001164_Sideline.mp4,121,460.0,275.0,445.0,121
313772,57910_001164_Sideline_121,400,16,233,17,0.80322266,57910_001164,57910_001164_Sideline.mp4,121,408.0,241.0,479.0,121
313773,57910_001164_Sideline_121,538,14,140,15,0.82470703,57910_001164,57910_001164_Sideline.mp4,121,545.0,148.0,572.0,121
313774,57910_001164_Sideline_121,452,18,302,17,0.8364258,57910_001164,57910_001164_Sideline.mp4,121,461.0,310.0,410.0,121
313775,57910_001164_Sideline_121,524,18,521,15,0.84814453,57910_001164,57910_001164_Sideline.mp4,121,533.0,529.0,191.0,121
313776,57910_001164_Sideline_121,916,16,198,18,0.8588867,57910_001164,57910_001164_Sideline.mp4,121,924.0,207.0,513.0,121
313777,57910_001164_Sideline_121,544,16,514,18,0.859375,57910_001164,57910_001164_Sideline.mp4,121,552.0,523.0,197.0,121
313778,57910_001164_Sideline_121,417,15,234,18,0.86376953,57910_001164,57910_001164_Sideline.mp4,121,425.0,243.0,477.0,121
313779,57910_001164_Sideline_121,110,16,298,15,0.8652344,57910_001164,57910_001164_Sideline.mp4,121,118.0,306.0,414.0,121
313780,57910_001164_Sideline_121,1111,18,398,18,0.87402344,57910_001164,57910_001164_Sideline.mp4,121,1120.0,407.0,313.0,121
313781,57910_001164_Sideline_121,610,14,130,16,0.8823242,57910_001164,57910_001164_Sideline.mp4,121,617.0,138.0,582.0,121
313854,57910_001164_Sideline_125,414,13,328,14,0.053497314,57910_001164,57910_001164_Sideline.mp4,125,420.0,335.0,385.0,125
313855,57910_001164_Sideline_125,444,13,270,13,0.054779053,57910_001164,57910_001164_Sideline.mp4,125,450.0,276.0,444.0,125
313856,57910_001164_Sideline_125,429,14,270,14,0.05496216,57910_001164,57910_001164_Sideline.mp4,125,436.0,277.0,443.0,125
313857,57910_001164_Sideline_125,561,16,544,17,0.09729004,57910_001164,57910_001164_Sideline.mp4,125,569.0,552.0,168.0,125
313858,57910_001164_Sideline_125,562,14,530,15,0.0993042,57910_001164,57910_001164_Sideline.mp4,125,569.0,538.0,182.0,125
313859,57910_001164_Sideline_125,426,14,249,14,0.105529785,57910_001164,57910_001164_Sideline.mp4,125,433.0,256.0,464.0,125
313860,57910_001164_Sideline_125,544,16,545,17,0.40649414,57910_001164,57910_001164_Sideline.mp4,125,552.0,553.0,167.0,125
313861,57910_001164_Sideline_125,498,14,360,14,0.6123047,57910_001164,57910_001164_Sideline.mp4,125,505.0,367.0,353.0,125
313862,57910_001164_Sideline_125,519,15,316,16,0.61621094,57910_001164,57910_001164_Sideline.mp4,125,527.0,324.0,396.0,125
313863,57910_001164_Sideline_125,440,15,304,17,0.68847656,57910_001164,57910_001164_Sideline.mp4,125,448.0,312.0,408.0,125
313864,57910_001164_Sideline_125,401,16,326,15,0.69433594,57910_001164,57910_001164_Sideline.mp4,125,409.0,334.0,386.0,125
313865,57910_001164_Sideline_125,454,18,266,17,0.7324219,57910_001164,57910_001164_Sideline.mp4,125,463.0,274.0,446.0,125
313866,57910_001164_Sideline_125,471,16,272,16,0.76220703,57910_001164,57910_001164_Sideline.mp4,125,479.0,280.0,440.0,125
313867,57910_001164_Sideline_125,528,16,308,15,0.7841797,57910_001164,57910_001164_Sideline.mp4,125,536.0,316.0,404.0,125
313868,57910_001164_Sideline_125,502,16,371,15,0.80029297,57910_001164,57910_001164_Sideline.mp4,125,510.0,379.0,341.0,125
313869,57910_001164_Sideline_125,457,16,306,17,0.8022461,57910_001164,57910_001164_Sideline.mp4,125,465.0,314.0,406.0,125
313870,57910_001164_Sideline_125,448,15,283,15,0.8071289,57910_001164,57910_001164_Sideline.mp4,125,456.0,291.0,429.0,125
313871,57910_001164_Sideline_125,303,16,274,14,0.82128906,57910_001164,57910_001164_Sideline.mp4,125,311.0,281.0,439.0,125
313872,57910_001164_Sideline_125,532,18,519,15,0.8227539,57910_001164,57910_001164_Sideline.mp4,125,541.0,527.0,193.0,125
313873,57910_001164_Sideline_125,544,14,144,14,0.83203125,57910_001164,57910_001164_Sideline.mp4,125,551.0,151.0,569.0,125
313874,57910_001164_Sideline_125,403,15,235,17,0.8520508,57910_001164,57910_001164_Sideline.mp4,125,411.0,243.0,477.0,125
313875,57910_001164_Sideline_125,418,14,236,18,0.8535156,57910_001164,57910_001164_Sideline.mp4,125,425.0,245.0,475.0,125
313876,57910_001164_Sideline_125,912,14,203,17,0.8535156,57910_001164,57910_001164_Sideline.mp4,125,919.0,211.0,509.0,125
313877,57910_001164_Sideline_125,1100,18,392,18,0.8574219,57910_001164,57910_001164_Sideline.mp4,125,1109.0,401.0,319.0,125
313878,57910_001164_Sideline_125,102,16,298,16,0.859375,57910_001164,57910_001164_Sideline.mp4,125,110.0,306.0,414.0,125
313879,57910_001164_Sideline_125,550,17,509,19,0.86035156,57910_001164,57910_001164_Sideline.mp4,125,558.0,519.0,201.0,125
313880,57910_001164_Sideline_125,602,14,136,16,0.8676758,57910_001164,57910_001164_Sideline.mp4,125,609.0,144.0,576.0,125
313960,57910_001164_Sideline_129,425,15,255,17,0.05810547,57910_001164,57910_001164_Sideline.mp4,129,433.0,263.0,457.0,129
313961,57910_001164_Sideline_129,427,15,326,17,0.18188477,57910_001164,57910_001164_Sideline.mp4,129,435.0,334.0,386.0,129
313962,57910_001164_Sideline_129,462,14,261,13,0.25390625,57910_001164,57910_001164_Sideline.mp4,129,469.0,267.0,453.0,129
313963,57910_001164_Sideline_129,499,14,361,12,0.66748047,57910_001164,57910_001164_Sideline.mp4,129,506.0,367.0,353.0,129
313964,57910_001164_Sideline_129,522,16,317,16,0.7158203,57910_001164,57910_001164_Sideline.mp4,129,530.0,325.0,395.0,129
313965,57910_001164_Sideline_129,444,14,308,16,0.76660156,57910_001164,57910_001164_Sideline.mp4,129,451.0,316.0,404.0,129
313966,57910_001164_Sideline_129,403,14,328,15,0.77978516,57910_001164,57910_001164_Sideline.mp4,129,410.0,336.0,384.0,129
313967,57910_001164_Sideline_129,472,16,268,17,0.7807617,57910_001164,57910_001164_Sideline.mp4,129,480.0,276.0,444.0,129
313968,57910_001164_Sideline_129,410,13,317,15,0.79248047,57910_001164,57910_001164_Sideline.mp4,129,416.0,325.0,395.0,129
313969,57910_001164_Sideline_129,454,16,270,16,0.7944336,57910_001164,57910_001164_Sideline.mp4,129,462.0,278.0,442.0,129
313970,57910_001164_Sideline_129,462,16,312,18,0.7949219,57910_001164,57910_001164_Sideline.mp4,129,470.0,321.0,399.0,129
313971,57910_001164_Sideline_129,546,14,146,14,0.8203125,57910_001164,57910_001164_Sideline.mp4,129,553.0,153.0,567.0,129
313972,57910_001164_Sideline_129,545,17,516,15,0.82128906,57910_001164,57910_001164_Sideline.mp4,129,553.0,524.0,196.0,129
313973,57910_001164_Sideline_129,506,15,370,16,0.8232422,57910_001164,57910_001164_Sideline.mp4,129,514.0,378.0,342.0,129
313974,57910_001164_Sideline_129,456,16,286,15,0.8251953,57910_001164,57910_001164_Sideline.mp4,129,464.0,294.0,426.0,129
313975,57910_001164_Sideline_129,406,15,238,18,0.8300781,57910_001164,57910_001164_Sideline.mp4,129,414.0,247.0,473.0,129
313976,57910_001164_Sideline_129,323,15,277,16,0.8339844,57910_001164,57910_001164_Sideline.mp4,129,331.0,285.0,435.0,129
313977,57910_001164_Sideline_129,541,15,312,17,0.8383789,57910_001164,57910_001164_Sideline.mp4,129,549.0,320.0,400.0,129
313978,57910_001164_Sideline_129,421,15,240,17,0.85302734,57910_001164,57910_001164_Sideline.mp4,129,429.0,248.0,472.0,129
313979,57910_001164_Sideline_129,556,18,504,18,0.8623047,57910_001164,57910_001164_Sideline.mp4,129,565.0,513.0,207.0,129
313980,57910_001164_Sideline_129,902,16,207,17,0.8671875,57910_001164,57910_001164_Sideline.mp4,129,910.0,215.0,505.0,129
313981,57910_001164_Sideline_129,1091,18,390,20,0.87353516,57910_001164,57910_001164_Sideline.mp4,129,1100.0,400.0,320.0,129
313982,57910_001164_Sideline_129,96,15,299,16,0.87402344,57910_001164,57910_001164_Sideline.mp4,129,104.0,307.0,413.0,129
313983,57910_001164_Sideline_129,596,16,143,17,0.87939453,57910_001164,57910_001164_Sideline.mp4,129,604.0,151.0,569.0,129
314056,57910_001164_Sideline_133,420,14,334,16,0.05722046,57910_001164,57910_001164_Sideline.mp4,133,427.0,342.0,378.0,133
314057,57910_001164_Sideline_133,427,13,278,14,0.20715332,57910_001164,57910_001164_Sideline.mp4,133,433.0,285.0,435.0,133
314058,57910_001164_Sideline_133,456,14,274,14,0.4519043,57910_001164,57910_001164_Sideline.mp4,133,463.0,281.0,439.0,133
314059,57910_001164_Sideline_133,540,12,321,16,0.55029297,57910_001164,57910_001164_Sideline.mp4,133,546.0,329.0,391.0,133
314060,57910_001164_Sideline_133,504,14,363,15,0.734375,57910_001164,57910_001164_Sideline.mp4,133,511.0,371.0,349.0,133
314061,57910_001164_Sideline_133,404,15,330,16,0.74902344,57910_001164,57910_001164_Sideline.mp4,133,412.0,338.0,382.0,133
314062,57910_001164_Sideline_133,449,16,312,18,0.75634766,57910_001164,57910_001164_Sideline.mp4,133,457.0,321.0,399.0,133
314063,57910_001164_Sideline_133,414,13,319,15,0.77001953,57910_001164,57910_001164_Sideline.mp4,133,420.0,327.0,393.0,133
314064,57910_001164_Sideline_133,464,16,286,16,0.77685547,57910_001164,57910_001164_Sideline.mp4,133,472.0,294.0,426.0,133
314065,57910_001164_Sideline_133,409,14,243,15,0.7783203,57910_001164,57910_001164_Sideline.mp4,133,416.0,251.0,469.0,133
314066,57910_001164_Sideline_133,467,16,318,16,0.7910156,57910_001164,57910_001164_Sideline.mp4,133,475.0,326.0,394.0,133
314067,57910_001164_Sideline_133,510,16,373,17,0.7949219,57910_001164,57910_001164_Sideline.mp4,133,518.0,381.0,339.0,133
314068,57910_001164_Sideline_133,524,12,323,14,0.79541016,57910_001164,57910_001164_Sideline.mp4,133,530.0,330.0,390.0,133
314069,57910_001164_Sideline_133,473,16,268,15,0.8125,57910_001164,57910_001164_Sideline.mp4,133,481.0,276.0,444.0,133
314070,57910_001164_Sideline_133,550,14,321,17,0.8149414,57910_001164,57910_001164_Sideline.mp4,133,557.0,329.0,391.0,133
314071,57910_001164_Sideline_133,556,16,515,15,0.8222656,57910_001164,57910_001164_Sideline.mp4,133,564.0,523.0,197.0,133
314072,57910_001164_Sideline_133,462,12,261,15,0.8256836,57910_001164,57910_001164_Sideline.mp4,133,468.0,269.0,451.0,133
314073,57910_001164_Sideline_133,552,14,152,14,0.8310547,57910_001164,57910_001164_Sideline.mp4,133,559.0,159.0,561.0,133
314074,57910_001164_Sideline_133,344,16,281,16,0.8354492,57910_001164,57910_001164_Sideline.mp4,133,352.0,289.0,431.0,133
314075,57910_001164_Sideline_133,892,14,211,15,0.84277344,57910_001164,57910_001164_Sideline.mp4,133,899.0,219.0,501.0,133
314076,57910_001164_Sideline_133,88,16,304,14,0.84472656,57910_001164,57910_001164_Sideline.mp4,133,96.0,311.0,409.0,133
314077,57910_001164_Sideline_133,1081,18,392,18,0.8564453,57910_001164,57910_001164_Sideline.mp4,133,1090.0,401.0,319.0,133
314078,57910_001164_Sideline_133,427,14,245,18,0.8569336,57910_001164,57910_001164_Sideline.mp4,133,434.0,254.0,466.0,133
314079,57910_001164_Sideline_133,566,16,500,14,0.86376953,57910_001164,57910_001164_Sideline.mp4,133,574.0,507.0,213.0,133
314080,57910_001164_Sideline_133,593,15,152,16,0.8642578,57910_001164,57910_001164_Sideline.mp4,133,601.0,160.0,560.0,133
314160,57910_001164_Sideline_137,496,14,362,16,0.05783081,57910_001164,57910_001164_Sideline.mp4,137,503.0,370.0,350.0,137
314161,57910_001164_Sideline_137,438,15,332,16,0.061828613,57910_001164,57910_001164_Sideline.mp4,137,446.0,340.0,380.0,137
314162,57910_001164_Sideline_137,518,12,374,10,0.06359863,57910_001164,57910_001164_Sideline.mp4,137,524.0,379.0,341.0,137
314163,57910_001164_Sideline_137,442,16,315,14,0.06994629,57910_001164,57910_001164_Sideline.mp4,137,450.0,322.0,398.0,137
314164,57910_001164_Sideline_137,420,15,338,14,0.083984375,57910_001164,57910_001164_Sideline.mp4,137,428.0,345.0,375.0,137
314165,57910_001164_Sideline_137,1079,16,407,15,0.17858887,57910_001164,57910_001164_Sideline.mp4,137,1087.0,415.0,305.0,137
314166,57910_001164_Sideline_137,423,11,252,14,0.24414062,57910_001164,57910_001164_Sideline.mp4,137,429.0,259.0,461.0,137
314167,57910_001164_Sideline_137,456,14,278,16,0.34350586,57910_001164,57910_001164_Sideline.mp4,137,463.0,286.0,434.0,137
314168,57910_001164_Sideline_137,558,14,336,15,0.5175781,57910_001164,57910_001164_Sideline.mp4,137,565.0,344.0,376.0,137
314169,57910_001164_Sideline_137,538,14,338,15,0.70996094,57910_001164,57910_001164_Sideline.mp4,137,545.0,346.0,374.0,137
314170,57910_001164_Sideline_137,406,15,336,17,0.71533203,57910_001164,57910_001164_Sideline.mp4,137,414.0,344.0,376.0,137
314171,57910_001164_Sideline_137,456,13,318,14,0.7158203,57910_001164,57910_001164_Sideline.mp4,137,462.0,325.0,395.0,137
314172,57910_001164_Sideline_137,468,14,288,15,0.78027344,57910_001164,57910_001164_Sideline.mp4,137,475.0,296.0,424.0,137
314173,57910_001164_Sideline_137,506,14,367,18,0.78222656,57910_001164,57910_001164_Sideline.mp4,137,513.0,376.0,344.0,137
314174,57910_001164_Sideline_137,514,14,382,13,0.79052734,57910_001164,57910_001164_Sideline.mp4,137,521.0,388.0,332.0,137
314175,57910_001164_Sideline_137,414,13,323,15,0.7910156,57910_001164,57910_001164_Sideline.mp4,137,420.0,331.0,389.0,137
314176,57910_001164_Sideline_137,457,15,264,15,0.79296875,57910_001164,57910_001164_Sideline.mp4,137,465.0,272.0,448.0,137
314177,57910_001164_Sideline_137,470,14,323,16,0.80615234,57910_001164,57910_001164_Sideline.mp4,137,477.0,331.0,389.0,137
314178,57910_001164_Sideline_137,80,16,311,15,0.8120117,57910_001164,57910_001164_Sideline.mp4,137,88.0,319.0,401.0,137
314179,57910_001164_Sideline_137,412,14,248,16,0.8227539,57910_001164,57910_001164_Sideline.mp4,137,419.0,256.0,464.0,137
314180,57910_001164_Sideline_137,433,14,252,18,0.8305664,57910_001164,57910_001164_Sideline.mp4,137,440.0,261.0,459.0,137
314181,57910_001164_Sideline_137,561,14,515,15,0.8330078,57910_001164,57910_001164_Sideline.mp4,137,568.0,523.0,197.0,137
314182,57910_001164_Sideline_137,524,14,328,17,0.8339844,57910_001164,57910_001164_Sideline.mp4,137,531.0,336.0,384.0,137
314183,57910_001164_Sideline_137,558,13,160,14,0.8413086,57910_001164,57910_001164_Sideline.mp4,137,564.0,167.0,553.0,137
314184,57910_001164_Sideline_137,362,15,284,18,0.8442383,57910_001164,57910_001164_Sideline.mp4,137,370.0,293.0,427.0,137
314185,57910_001164_Sideline_137,472,18,268,17,0.8457031,57910_001164,57910_001164_Sideline.mp4,137,481.0,276.0,444.0,137
314186,57910_001164_Sideline_137,590,14,160,15,0.8564453,57910_001164,57910_001164_Sideline.mp4,137,597.0,168.0,552.0,137
314187,57910_001164_Sideline_137,878,14,217,15,0.8569336,57910_001164,57910_001164_Sideline.mp4,137,885.0,225.0,495.0,137
314188,57910_001164_Sideline_137,1071,18,394,16,0.86035156,57910_001164,57910_001164_Sideline.mp4,137,1080.0,402.0,318.0,137
314189,57910_001164_Sideline_137,576,16,496,15,0.86083984,57910_001164,57910_001164_Sideline.mp4,137,584.0,504.0,216.0,137
314268,57910_001164_Sideline_141,538,14,362,20,0.056793213,57910_001164,57910_001164_Sideline.mp4,141,545.0,372.0,348.0,141
314269,57910_001164_Sideline_141,501,17,318,13,0.10681152,57910_001164,57910_001164_Sideline.mp4,141,509.0,324.0,396.0,141
314270,57910_001164_Sideline_141,524,12,379,14,0.1184082,57910_001164,57910_001164_Sideline.mp4,141,530.0,386.0,334.0,141
314271,57910_001164_Sideline_141,427,10,258,15,0.3449707,57910_001164,57910_001164_Sideline.mp4,141,432.0,266.0,454.0,141
314272,57910_001164_Sideline_141,445,15,318,15,0.3491211,57910_001164,57910_001164_Sideline.mp4,141,453.0,326.0,394.0,141
314273,57910_001164_Sideline_141,481,12,315,14,0.35083008,57910_001164,57910_001164_Sideline.mp4,141,487.0,322.0,398.0,141
314274,57910_001164_Sideline_141,452,14,280,12,0.38549805,57910_001164,57910_001164_Sideline.mp4,141,459.0,286.0,434.0,141
314275,57910_001164_Sideline_141,541,14,332,12,0.44555664,57910_001164,57910_001164_Sideline.mp4,141,548.0,338.0,382.0,141
314276,57910_001164_Sideline_141,455,14,289,13,0.55078125,57910_001164,57910_001164_Sideline.mp4,141,462.0,295.0,425.0,141
314277,57910_001164_Sideline_141,407,13,342,18,0.63623047,57910_001164,57910_001164_Sideline.mp4,141,413.0,351.0,369.0,141
314278,57910_001164_Sideline_141,541,14,343,15,0.671875,57910_001164,57910_001164_Sideline.mp4,141,548.0,351.0,369.0,141
314279,57910_001164_Sideline_141,453,15,268,14,0.70947266,57910_001164,57910_001164_Sideline.mp4,141,461.0,275.0,445.0,141
314280,57910_001164_Sideline_141,562,14,344,18,0.71435547,57910_001164,57910_001164_Sideline.mp4,141,569.0,353.0,367.0,141
314281,57910_001164_Sideline_141,470,14,291,14,0.77001953,57910_001164,57910_001164_Sideline.mp4,141,477.0,298.0,422.0,141
314282,57910_001164_Sideline_141,459,13,321,15,0.78466797,57910_001164,57910_001164_Sideline.mp4,141,465.0,329.0,391.0,141
314283,57910_001164_Sideline_141,473,14,327,16,0.8027344,57910_001164,57910_001164_Sideline.mp4,141,480.0,335.0,385.0,141
314284,57910_001164_Sideline_141,510,12,374,16,0.8046875,57910_001164,57910_001164_Sideline.mp4,141,516.0,382.0,338.0,141
314285,57910_001164_Sideline_141,415,13,254,17,0.80908203,57910_001164,57910_001164_Sideline.mp4,141,421.0,262.0,458.0,141
314286,57910_001164_Sideline_141,415,13,329,16,0.81103516,57910_001164,57910_001164_Sideline.mp4,141,421.0,337.0,383.0,141
314287,57910_001164_Sideline_141,865,16,223,16,0.8120117,57910_001164,57910_001164_Sideline.mp4,141,873.0,231.0,489.0,141
314288,57910_001164_Sideline_141,516,14,388,14,0.81689453,57910_001164,57910_001164_Sideline.mp4,141,523.0,395.0,325.0,141
314289,57910_001164_Sideline_141,70,16,320,16,0.82470703,57910_001164,57910_001164_Sideline.mp4,141,78.0,328.0,392.0,141
314290,57910_001164_Sideline_141,379,15,290,17,0.8305664,57910_001164,57910_001164_Sideline.mp4,141,387.0,298.0,422.0,141
314291,57910_001164_Sideline_141,470,16,269,17,0.8378906,57910_001164,57910_001164_Sideline.mp4,141,478.0,277.0,443.0,141
314292,57910_001164_Sideline_141,526,16,336,15,0.8413086,57910_001164,57910_001164_Sideline.mp4,141,534.0,344.0,376.0,141
314293,57910_001164_Sideline_141,565,13,515,14,0.84277344,57910_001164,57910_001164_Sideline.mp4,141,571.0,522.0,198.0,141
314294,57910_001164_Sideline_141,563,14,168,14,0.8466797,57910_001164,57910_001164_Sideline.mp4,141,570.0,175.0,545.0,141
314295,57910_001164_Sideline_141,437,13,259,17,0.8466797,57910_001164,57910_001164_Sideline.mp4,141,443.0,267.0,453.0,141
314296,57910_001164_Sideline_141,1062,16,396,16,0.85253906,57910_001164,57910_001164_Sideline.mp4,141,1070.0,404.0,316.0,141
314297,57910_001164_Sideline_141,586,14,166,16,0.8696289,57910_001164,57910_001164_Sideline.mp4,141,593.0,174.0,546.0,141
314298,57910_001164_Sideline_141,586,16,493,14,0.8730469,57910_001164,57910_001164_Sideline.mp4,141,594.0,500.0,220.0,141
314381,57910_001164_Sideline_145,526,12,384,13,0.053344727,57910_001164,57910_001164_Sideline.mp4,145,532.0,390.0,330.0,145
314382,57910_001164_Sideline_145,878,17,266,13,0.0546875,57910_001164,57910_001164_Sideline.mp4,145,886.0,272.0,448.0,145
314383,57910_001164_Sideline_145,550,11,352,14,0.055419922,57910_001164,57910_001164_Sideline.mp4,145,556.0,359.0,361.0,145
314384,57910_001164_Sideline_145,446,15,340,15,0.08520508,57910_001164,57910_001164_Sideline.mp4,145,454.0,348.0,372.0,145
314385,57910_001164_Sideline_145,409,13,310,14,0.12231445,57910_001164,57910_001164_Sideline.mp4,145,415.0,317.0,403.0,145
