,video_frame,gameKey,playID,view,video,frame,label,left,width,top,height,impactType,isDefinitiveImpact,isSidelinePlayer,x,y,y_im,game_play
533573,57910_001164_Sideline_151,57910,1164,Sideline,57910_001164_Sideline.mp4,151,H98,484,14,324,16,None,False,False,491.0,332.0,388.0,57910_001164
533574,57910_001164_Sideline_151,57910,1164,Sideline,57910_001164_Sideline.mp4,151,V71,523,9,390,13,None,False,False,527.0,396.0,324.0,57910_001164
533575,57910_001164_Sideline_151,57910,1164,Sideline,57910_001164_Sideline.mp4,151,H55,527,12,400,12,None,False,False,533.0,406.0,314.0,57910_001164
533576,57910_001164_Sideline_151,57910,1164,Sideline,57910_001164_Sideline.mp4,151,H59,546,14,354,11,None,False,False,553.0,360.0,360.0,57910_001164
533577,57910_001164_Sideline_151,57910,1164,Sideline,57910_001164_Sideline.mp4,151,V77,563,14,371,14,None,False,False,570.0,378.0,342.0,57910_001164
533578,57910_001164_Sideline_151,57910,1164,Sideline,57910_001164_Sideline.mp4,151,V19,574,11,180,13,None,False,False,580.0,186.0,534.0,57910_001164
533579,57910_001164_Sideline_151,57910,1164,Sideline,57910_001164_Sideline.mp4,151,V11,577,15,513,12,None,False,False,585.0,519.0,201.0,57910_001164
533580,57910_001164_Sideline_151,57910,1164,Sideline,57910_001164_Sideline.mp4,151,H33,586,10,181,14,None,False,False,591.0,188.0,532.0,57910_001164
533581,57910_001164_Sideline_151,57910,1164,Sideline,57910_001164_Sideline.mp4,151,H20,606,12,486,12,None,False,False,612.0,492.0,228.0,57910_001164
533582,57910_001164_Sideline_151,57910,1164,Sideline,57910_001164_Sideline.mp4,151,H32,842,13,238,16,None,False,False,848.0,246.0,474.0,57910_001164
533583,57910_001164_Sideline_151,57910,1164,Sideline,57910_001164_Sideline.mp4,151,H36,1039,17,398,16,None,False,False,1047.0,406.0,314.0,57910_001164
533584,57910_001164_Sideline_152,57910,1164,Sideline,57910_001164_Sideline.mp4,152,V9,44,15,335,11,None,False,False,52.0,341.0,379.0,57910_001164
533585,57910_001164_Sideline_152,57910,1164,Sideline,57910_001164_Sideline.mp4,152,H95,418,10,358,10,None,False,False,423.0,363.0,357.0,57910_001164
533586,57910_001164_Sideline_152,57910,1164,Sideline,57910_001164_Sideline.mp4,152,V60,419,12,339,15,None,False,False,425.0,347.0,373.0,57910_001164
533587,57910_001164_Sideline_152,57910,1164,Sideline,57910_001164_Sideline.mp4,152,V83,423,13,267,15,None,False,False,429.0,275.0,445.0,57910_001164
533588,57910_001164_Sideline_152,57910,1164,Sideline,57910_001164_Sideline.mp4,152,V33,430,10,306,13,None,False,False,435.0,312.0,408.0,57910_001164
533589,57910_001164_Sideline_152,57910,1164,Sideline,57910_001164_Sideline.mp4,152,V46,444,17,278,14,None,False,False,452.0,285.0,435.0,57910_001164
533590,57910_001164_Sideline_152,57910,1164,Sideline,57910_001164_Sideline.mp4,152,H56,446,12,271,12,None,False,False,452.0,277.0,443.0,57910_001164
533591,57910_001164_Sideline_152,57910,1164,Sideline,57910_001164_Sideline.mp4,152,V66,460,14,335,13,None,False,False,467.0,341.0,379.0,57910_001164
533592,57910_001164_Sideline_152,57910,1164,Sideline,57910_001164_Sideline.mp4,152,H58,460,15,283,14,None,False,False,468.0,290.0,430.0,57910_001164
533593,57910_001164_Sideline_152,57910,1164,Sideline,57910_001164_Sideline.mp4,152,H97,461,8,297,8,None,False,False,465.0,301.0,419.0,57910_001164
533594,57910_001164_Sideline_152,57910,1164,Sideline,57910_001164_Sideline.mp4,152,V68,469,11,292,13,None,False,False,475.0,298.0,422.0,57910_001164
533595,57910_001164_Sideline_152,57910,1164,Sideline,57910_001164_Sideline.mp4,152,H98,485,14,323,16,None,False,False,492.0,331.0,389.0,57910_001164
533596,57910_001164_Sideline_152,57910,1164,Sideline,57910_001164_Sideline.mp4,152,V71,524,10,391,13,None,False,False,529.0,397.0,323.0,57910_001164
533597,57910_001164_Sideline_152,57910,1164,Sideline,57910_001164_Sideline.mp4,152,H55,529,12,400,12,None,False,False,535.0,406.0,314.0,57910_001164
533598,57910_001164_Sideline_152,57910,1164,Sideline,57910_001164_Sideline.mp4,152,H59,549,14,356,10,None,False,False,556.0,361.0,359.0,57910_001164
533599,57910_001164_Sideline_152,57910,1164,Sideline,57910_001164_Sideline.mp4,152,V77,564,14,373,14,None,False,False,571.0,380.0,340.0,57910_001164
533600,57910_001164_Sideline_152,57910,1164,Sideline,57910_001164_Sideline.mp4,152,V19,574,11,181,13,None,False,False,580.0,187.0,533.0,57910_001164
533601,57910_001164_Sideline_152,57910,1164,Sideline,57910_001164_Sideline.mp4,152,V11,579,15,512,12,None,False,False,587.0,518.0,202.0,57910_001164
533602,57910_001164_Sideline_152,57910,1164,Sideline,57910_001164_Sideline.mp4,152,H33,587,10,182,15,None,False,False,592.0,190.0,530.0,57910_001164
533603,57910_001164_Sideline_152,57910,1164,Sideline,57910_001164_Sideline.mp4,152,H20,607,12,485,12,None,False,False,613.0,491.0,229.0,57910_001164
533604,57910_001164_Sideline_152,57910,1164,Sideline,57910_001164_Sideline.mp4,152,H32,839,13,239,15,None,False,False,845.0,247.0,473.0,57910_001164
533605,57910_001164_Sideline_152,57910,1164,Sideline,57910_001164_Sideline.mp4,152,H36,1038,16,397,16,None,False,False,1046.0,405.0,315.0,57910_001164
533606,57910_001164_Sideline_153,57910,1164,Sideline,57910_001164_Sideline.mp4,153,V9,42,15,336,11,None,False,False,50.0,342.0,378.0,57910_001164
533607,57910_001164_Sideline_153,57910,1164,Sideline,57910_001164_Sideline.mp4,153,H95,419,11,358,11,None,False,False,425.0,364.0,356.0,57910_001164
533608,57910_001164_Sideline_153,57910,1164,Sideline,57910_001164_Sideline.mp4,153,V60,419,12,340,15,None,False,False,425.0,348.0,372.0,57910_001164
533609,57910_001164_Sideline_153,57910,1164,Sideline,57910_001164_Sideline.mp4,153,V83,424,12,268,14,None,False,False,430.0,275.0,445.0,57910_001164
533610,57910_001164_Sideline_153,57910,1164,Sideline,57910_001164_Sideline.mp4,153,V33,435,11,308,12,None,False,False,441.0,314.0,406.0,57910_001164
533611,57910_001164_Sideline_153,57910,1164,Sideline,57910_001164_Sideline.mp4,153,V46,444,16,279,14,None,False,False,452.0,286.0,434.0,57910_001164
533612,57910_001164_Sideline_153,57910,1164,Sideline,57910_001164_Sideline.mp4,153,H56,447,12,273,11,None,False,False,453.0,279.0,441.0,57910_001164
533613,57910_001164_Sideline_153,57910,1164,Sideline,57910_001164_Sideline.mp4,153,H58,459,14,284,15,None,False,False,466.0,292.0,428.0,57910_001164
533614,57910_001164_Sideline_153,57910,1164,Sideline,57910_001164_Sideline.mp4,153,V66,459,14,335,13,None,False,False,466.0,341.0,379.0,57910_001164
533615,57910_001164_Sideline_153,57910,1164,Sideline,57910_001164_Sideline.mp4,153,H97,461,7,299,6,None,False,False,465.0,302.0,418.0,57910_001164
533616,57910_001164_Sideline_153,57910,1164,Sideline,57910_001164_Sideline.mp4,153,V68,470,11,292,13,None,False,False,476.0,298.0,422.0,57910_001164
533617,57910_001164_Sideline_153,57910,1164,Sideline,57910_001164_Sideline.mp4,153,H98,485,15,322,15,None,False,False,493.0,330.0,390.0,57910_001164
533618,57910_001164_Sideline_153,57910,1164,Sideline,57910_001164_Sideline.mp4,153,V71,527,9,392,13,None,False,False,531.0,398.0,322.0,57910_001164
533619,57910_001164_Sideline_153,57910,1164,Sideline,57910_001164_Sideline.mp4,153,H55,530,11,401,12,None,False,False,536.0,407.0,313.0,57910_001164
533620,57910_001164_Sideline_153,57910,1164,Sideline,57910_001164_Sideline.mp4,153,H59,550,14,357,10,None,False,False,557.0,362.0,358.0,57910_001164
533621,57910_001164_Sideline_153,57910,1164,Sideline,57910_001164_Sideline.mp4,153,V77,565,13,374,14,None,False,False,571.0,381.0,339.0,57910_001164
533622,57910_001164_Sideline_153,57910,1164,Sideline,57910_001164_Sideline.mp4,153,V19,574,12,182,13,None,False,False,580.0,188.0,532.0,57910_001164
533623,57910_001164_Sideline_153,57910,1164,Sideline,57910_001164_Sideline.mp4,153,V11,581,15,512,11,None,False,False,589.0,518.0,202.0,57910_001164
533624,57910_001164_Sideline_153,57910,1164,Sideline,57910_001164_Sideline.mp4,153,H33,588,10,183,15,None,False,False,593.0,191.0,529.0,57910_001164
533625,57910_001164_Sideline_153,57910,1164,Sideline,57910_001164_Sideline.mp4,153,H20,608,12,484,12,None,False,False,614.0,490.0,230.0,57910_001164
533626,57910_001164_Sideline_153,57910,1164,Sideline,57910_001164_Sideline.mp4,153,H32,837,13,240,15,None,False,False,843.0,248.0,472.0,57910_001164
533627,57910_001164_Sideline_153,57910,1164,Sideline,57910_001164_Sideline.mp4,153,H36,1035,17,397,17,None,False,False,1043.0,405.0,315.0,57910_001164
533628,57910_001164_Sideline_154,57910,1164,Sideline,57910_001164_Sideline.mp4,154,V9,39,16,337,12,None,False,False,47.0,343.0,377.0,57910_001164
533629,57910_001164_Sideline_154,57910,1164,Sideline,57910_001164_Sideline.mp4,154,H95,420,11,359,10,None,False,False,426.0,364.0,356.0,57910_001164
533630,57910_001164_Sideline_154,57910,1164,Sideline,57910_001164_Sideline.mp4,154,V60,420,12,340,14,None,False,False,426.0,347.0,373.0,57910_001164
533631,57910_001164_Sideline_154,57910,1164,Sideline,57910_001164_Sideline.mp4,154,V83,425,13,269,14,None,False,False,431.0,276.0,444.0,57910_001164
533632,57910_001164_Sideline_154,57910,1164,Sideline,57910_001164_Sideline.mp4,154,V33,440,9,309,12,None,False,False,444.0,315.0,405.0,57910_001164
533633,57910_001164_Sideline_154,57910,1164,Sideline,57910_001164_Sideline.mp4,154,V46,443,17,280,13,None,False,False,451.0,286.0,434.0,57910_001164
533634,57910_001164_Sideline_154,57910,1164,Sideline,57910_001164_Sideline.mp4,154,H56,448,12,274,11,None,False,False,454.0,280.0,440.0,57910_001164
533635,57910_001164_Sideline_154,57910,1164,Sideline,57910_001164_Sideline.mp4,154,H58,459,14,286,14,None,False,False,466.0,293.0,427.0,57910_001164
533636,57910_001164_Sideline_154,57910,1164,Sideline,57910_001164_Sideline.mp4,154,V66,461,12,336,12,None,False,False,467.0,342.0,378.0,57910_001164
533637,57910_001164_Sideline_154,57910,1164,Sideline,57910_001164_Sideline.mp4,154,H97,462,7,299,6,None,False,False,466.0,302.0,418.0,57910_001164
533638,57910_001164_Sideline_154,57910,1164,Sideline,57910_001164_Sideline.mp4,154,V68,470,12,292,13,None,False,False,476.0,298.0,422.0,57910_001164
533639,57910_001164_Sideline_154,57910,1164,Sideline,57910_001164_Sideline.mp4,154,H98,486,14,322,14,None,False,False,493.0,329.0,391.0,57910_001164
533640,57910_001164_Sideline_154,57910,1164,Sideline,57910_001164_Sideline.mp4,154,V71,528,9,392,13,None,False,False,532.0,398.0,322.0,57910_001164
533641,57910_001164_Sideline_154,57910,1164,Sideline,57910_001164_Sideline.mp4,154,H55,532,12,401,12,None,False,False,538.0,407.0,313.0,57910_001164
533642,57910_001164_Sideline_154,57910,1164,Sideline,57910_001164_Sideline.mp4,154,H59,552,14,359,8,None,False,False,559.0,363.0,357.0,57910_001164
533643,57910_001164_Sideline_154,57910,1164,Sideline,57910_001164_Sideline.mp4,154,V77,565,13,375,14,None,False,False,571.0,382.0,338.0,57910_001164
533644,57910_001164_Sideline_154,57910,1164,Sideline,57910_001164_Sideline.mp4,154,V19,573,13,183,14,None,False,False,579.0,190.0,530.0,57910_001164
533645,57910_001164_Sideline_154,57910,1164,Sideline,57910_001164_Sideline.mp4,154,V11,584,13,510,12,None,False,False,590.0,516.0,204.0,57910_001164
533646,57910_001164_Sideline_154,57910,1164,Sideline,57910_001164_Sideline.mp4,154,H33,588,11,185,15,None,False,False,594.0,193.0,527.0,57910_001164
533647,57910_001164_Sideline_154,57910,1164,Sideline,57910_001164_Sideline.mp4,154,H20,607,14,483,12,None,False,False,614.0,489.0,231.0,57910_001164
533648,57910_001164_Sideline_154,57910,1164,Sideline,57910_001164_Sideline.mp4,154,H32,834,13,241,16,None,False,False,840.0,249.0,471.0,57910_001164
533649,57910_001164_Sideline_154,57910,1164,Sideline,57910_001164_Sideline.mp4,154,H36,1033,16,396,17,None,False,False,1041.0,404.0,316.0,57910_001164
533650,57910_001164_Sideline_155,57910,1164,Sideline,57910_001164_Sideline.mp4,155,V9,37,16,338,13,None,False,False,45.0,344.0,376.0,57910_001164
533651,57910_001164_Sideline_155,57910,1164,Sideline,57910_001164_Sideline.mp4,155,V60,420,13,342,14,None,False,False,426.0,349.0,371.0,57910_001164
533652,57910_001164_Sideline_155,57910,1164,Sideline,57910_001164_Sideline.mp4,155,H95,421,11,360,10,None,False,False,427.0,365.0,355.0,57910_001164
533653,57910_001164_Sideline_155,57910,1164,Sideline,57910_001164_Sideline.mp4,155,V83,426,13,269,15,None,False,False,432.0,277.0,443.0,57910_001164
533654,57910_001164_Sideline_155,57910,1164,Sideline,57910_001164_Sideline.mp4,155,V46,441,17,282,12,None,False,False,449.0,288.0,432.0,57910_001164
533655,57910_001164_Sideline_155,57910,1164,Sideline,57910_001164_Sideline.mp4,155,V33,445,9,310,12,None,False,False,449.0,316.0,404.0,57910_001164
533656,57910_001164_Sideline_155,57910,1164,Sideline,57910_001164_Sideline.mp4,155,H56,448,13,274,12,None,False,False,454.0,280.0,440.0,57910_001164
533657,57910_001164_Sideline_155,57910,1164,Sideline,57910_001164_Sideline.mp4,155,H58,458,14,287,13,None,False,False,465.0,293.0,427.0,57910_001164
533658,57910_001164_Sideline_155,57910,1164,Sideline,57910_001164_Sideline.mp4,155,V66,462,12,336,12,None,False,False,468.0,342.0,378.0,57910_001164
533659,57910_001164_Sideline_155,57910,1164,Sideline,57910_001164_Sideline.mp4,155,H97,463,5,301,5,None,False,False,465.0,303.0,417.0,57910_001164
533660,57910_001164_Sideline_155,57910,1164,Sideline,57910_001164_Sideline.mp4,155,V68,470,11,292,13,None,False,False,476.0,298.0,422.0,57910_001164
533661,57910_001164_Sideline_155,57910,1164,Sideline,57910_001164_Sideline.mp4,155,H98,486,14,321,14,None,False,False,493.0,328.0,392.0,57910_001164
533662,57910_001164_Sideline_155,57910,1164,Sideline,57910_001164_Sideline.mp4,155,V71,530,9,393,13,None,False,False,534.0,399.0,321.0,57910_001164
533663,57910_001164_Sideline_155,57910,1164,Sideline,57910_001164_Sideline.mp4,155,H55,534,12,400,13,None,False,False,540.0,406.0,314.0,57910_001164
533664,57910_001164_Sideline_155,57910,1164,Sideline,57910_001164_Sideline.mp4,155,H59,553,14,360,8,None,False,False,560.0,364.0,356.0,57910_001164
533665,57910_001164_Sideline_155,57910,1164,Sideline,57910_001164_Sideline.mp4,155,V77,565,13,376,14,None,False,False,571.0,383.0,337.0,57910_001164
533666,57910_001164_Sideline_155,57910,1164,Sideline,57910_001164_Sideline.mp4,155,V19,573,11,184,15,None,False,False,579.0,192.0,528.0,57910_001164
533667,57910_001164_Sideline_155,57910,1164,Sideline,57910_001164_Sideline.mp4,155,V11,586,13,509,13,None,False,False,592.0,515.0,205.0,57910_001164
533668,57910_001164_Sideline_155,57910,1164,Sideline,57910_001164_Sideline.mp4,155,H33,589,10,187,15,None,False,False,594.0,195.0,525.0,57910_001164
533669,57910_001164_Sideline_155,57910,1164,Sideline,57910_001164_Sideline.mp4,155,H20,610,12,482,11,None,False,False,616.0,488.0,232.0,57910_001164
533670,57910_001164_Sideline_155,57910,1164,Sideline,57910_001164_Sideline.mp4,155,H32,831,14,242,15,None,False,False,838.0,250.0,470.0,57910_001164
533671,57910_001164_Sideline_155,57910,1164,Sideline,57910_001164_Sideline.mp4,155,H36,1030,17,396,17,None,False,False,1038.0,404.0,316.0,57910_001164
533672,57910_001164_Sideline_156,57910,1164,Sideline,57910_001164_Sideline.mp4,156,V9,35,15,339,13,None,False,False,43.0,345.0,375.0,57910_001164
533673,57910_001164_Sideline_156,57910,1164,Sideline,57910_001164_Sideline.mp4,156,V60,421,13,342,15,None,False,False,427.0,350.0,370.0,57910_001164
533674,57910_001164_Sideline_156,57910,1164,Sideline,57910_001164_Sideline.mp4,156,H95,423,11,361,10,None,False,False,429.0,366.0,354.0,57910_001164
533675,57910_001164_Sideline_156,57910,1164,Sideline,57910_001164_Sideline.mp4,156,V83,427,13,270,15,None,False,False,433.0,278.0,442.0,57910_001164
533676,57910_001164_Sideline_156,57910,1164,Sideline,57910_001164_Sideline.mp4,156,V46,441,17,282,12,None,False,False,449.0,288.0,432.0,57910_001164
533677,57910_001164_Sideline_156,57910,1164,Sideline,57910_001164_Sideline.mp4,156,V33,450,9,310,12,None,False,False,454.0,316.0,404.0,57910_001164
533678,57910_001164_Sideline_156,57910,1164,Sideline,57910_001164_Sideline.mp4,156,H56,450,12,274,13,None,False,False,456.0,280.0,440.0,57910_001164
533679,57910_001164_Sideline_156,57910,1164,Sideline,57910_001164_Sideline.mp4,156,H58,457,14,287,13,None,False,False,464.0,293.0,427.0,57910_001164
533680,57910_001164_Sideline_156,57910,1164,Sideline,57910_001164_Sideline.mp4,156,H97,463,5,301,5,None,False,False,465.0,303.0,417.0,57910_001164
533681,57910_001164_Sideline_156,57910,1164,Sideline,57910_001164_Sideline.mp4,156,V66,463,11,337,12,None,False,False,469.0,343.0,377.0,57910_001164
533682,57910_001164_Sideline_156,57910,1164,Sideline,57910_001164_Sideline.mp4,156,V68,469,11,292,12,None,False,False,475.0,298.0,422.0,57910_001164
533683,57910_001164_Sideline_156,57910,1164,Sideline,57910_001164_Sideline.mp4,156,H98,486,14,321,14,None,False,False,493.0,328.0,392.0,57910_001164
533684,57910_001164_Sideline_156,57910,1164,Sideline,57910_001164_Sideline.mp4,156,V71,531,10,394,14,None,False,False,536.0,401.0,319.0,57910_001164
533685,57910_001164_Sideline_156,57910,1164,Sideline,57910_001164_Sideline.mp4,156,H55,536,13,400,14,None,False,False,542.0,407.0,313.0,57910_001164
533686,57910_001164_Sideline_156,57910,1164,Sideline,57910_001164_Sideline.mp4,156,H59,554,14,360,8,None,False,False,561.0,364.0,356.0,57910_001164
533687,57910_001164_Sideline_156,57910,1164,Sideline,57910_001164_Sideline.mp4,156,V77,565,13,377,16,None,False,False,571.0,385.0,335.0,57910_001164
533688,57910_001164_Sideline_156,57910,1164,Sideline,57910_001164_Sideline.mp4,156,V19,572,13,185,14,None,False,False,578.0,192.0,528.0,57910_001164
533689,57910_001164_Sideline_156,57910,1164,Sideline,57910_001164_Sideline.mp4,156,V11,587,15,507,14,None,False,False,595.0,514.0,206.0,57910_001164
533690,57910_001164_Sideline_156,57910,1164,Sideline,57910_001164_Sideline.mp4,156,H33,589,11,188,15,None,False,False,595.0,196.0,524.0,57910_001164
533691,57910_001164_Sideline_156,57910,1164,Sideline,57910_001164_Sideline.mp4,156,H20,611,12,481,12,None,False,False,617.0,487.0,233.0,57910_001164
533692,57910_001164_Sideline_156,57910,1164,Sideline,57910_001164_Sideline.mp4,156,H32,829,13,244,14,None,False,False,835.0,251.0,469.0,57910_001164
533693,57910_001164_Sideline_156,57910,1164,Sideline,57910_001164_Sideline.mp4,156,H36,1028,17,396,15,None,False,False,1036.0,404.0,316.0,57910_001164
533694,57910_001164_Sideline_157,57910,1164,Sideline,57910_001164_Sideline.mp4,157,V9,33,15,340,13,None,False,False,41.0,346.0,374.0,57910_001164
533695,57910_001164_Sideline_157,57910,1164,Sideline,57910_001164_Sideline.mp4,157,V60,422,13,343,16,None,False,False,428.0,351.0,369.0,57910_001164
533696,57910_001164_Sideline_157,57910,1164,Sideline,57910_001164_Sideline.mp4,157,H95,425,12,361,11,None,False,False,431.0,367.0,353.0,57910_001164
533697,57910_001164_Sideline_157,57910,1164,Sideline,57910_001164_Sideline.mp4,157,V83,429,13,271,14,None,False,False,435.0,278.0,442.0,57910_001164
533698,57910_001164_Sideline_157,57910,1164,Sideline,57910_001164_Sideline.mp4,157,V46,440,17,283,12,None,False,False,448.0,289.0,431.0,57910_001164
533699,57910_001164_Sideline_157,57910,1164,Sideline,57910_001164_Sideline.mp4,157,H56,451,13,275,13,None,False,False,457.0,281.0,439.0,57910_001164
